1,1/2,1/3,1/4,1/5,1/6,1/7,1/8,1/9,1/10,1/1129.82070677276
1,2/2,1/4,3/5,1/6,2/7,2/9,1/87.0537599056125
1,1/2,1/4,1/5,1/6,1/7,1/8,1/154.4525914932
1,1/2,1/4,1/5,1/6,1/7,2/8,1/131.391961513312
1,1/2,1/4,1/5,1/6,2/7,1/8,1/100.8552369825
1,1/2,1/4,1/5,1/6,2/7,2/8,1/84.04603081875
1,1/2,1/4,2/5,1/6,1/7,1/8,1/55.7745469281
1,1/2,1/4,2/5,1/6,1/7,2/8,1/46.47878910675
1,1/2,1/4,2/5,1/6,2/7,1/8,1/35.67668247
1,1/2,1/4,2/5,1/6,2/7,2/8,1/31.21709716125
1,1/2,1/4,3/5,1/6,1/7,1/8,1/75.01983015384
1,1/2,1/4,3/5,1/6,1/7,2/8,1/63.8189527350375
1,1/2,1/4,3/5,1/6,2/7,1/8,1/48.9868293915
1,1/2,1/4,3/5,1/6,2/7,2/8,1/40.82235782625
1,2/2,1/4,1/5,1/6,1/7,1/8,1/220.05055994922
1,2/2,1/4,1/5,1/6,1/7,2/8,1/187.34034157839
1,2/2,1/4,1/5,1/6,2/7,1/8,1/143.8006886316
1,2/2,1/4,1/5,1/6,2/7,2/8,1/122.330446926188
1,2/2,1/4,2/5,1/6,1/7,1/8,1/79.524063363888
1,2/2,1/4,2/5,1/6,1/7,2/8,1/67.6506789033075
1,2/2,1/4,2/5,1/6,2/7,1/8,1/51.9280264503
1,2/2,1/4,2/5,1/6,2/7,2/8,1/43.27335537525
1,2/2,1/4,3/5,1/6,1/7,1/8,1/106.881700546764
1,2/2,1/4,3/5,1/6,1/7,2/8,1/90.993880195218
1,2/2,1/4,3/5,1/6,2/7,1/8,1/69.84604876392
1,2/2,1/4,3/5,1/6,2/7,2/8,1/59.4176456498625
1,1/2,1/3,1/7,1/8,1/9,1/10,1/89.64909954
1,1/2,1/3,1/7,2/8,1/9,1/10,1/74.70758295
1,1/2,1/3,1/7,1/8,1/9,1/10,2/94.5798000147
1,1/2,1/3,1/7,2/8,1/9,1/10,2/78.81650001225
1,2/2,1/3,1/7,1/8,1/9,1/10,1/127.8228343392
1,2/2,1/3,1/7,2/8,1/9,1/10,1/108.7381750455
1,2/2,1/3,1/7,1/8,1/9,1/10,2/134.853090227856
1,2/2,1/3,1/7,2/8,1/9,1/10,2/114.718774673002
1,1/2,1/3,1/6,1/8,1/9,1/10,1/118.5491382075
1,1/2,1/3,1/6,2/8,1/9,1/10,1/75.83100525
1,1/2,1/3,1/6,1/8,1/9,1/10,2/125.069340808912
1,1/2,1/3,1/6,2/8,1/9,1/10,2/80.00171053875
1,2/2,1/3,1/6,1/8,1/9,1/10,1/169.0288796196
1,2/2,1/3,1/6,2/8,1/9,1/10,1/110.3733355725
1,2/2,1/3,1/6,1/8,1/9,1/10,2/178.325467998678
1,2/2,1/3,1/6,2/8,1/9,1/10,2/116.443869028987
1,1/2,1/3,1/6,1/7,1/9,1/10,1/83.811483756
1,1/2,1/3,1/6,1/7,2/9,1/10,1/69.84290313
1,1/2,1/3,1/6,2/7,1/9,1/10,1/53.6107572
1,1/2,1/3,1/6,2/7,2/9,1/10,1/46.90941255
1,1/2,1/3,1/6,1/7,1/9,1/10,2/88.42111536258
1,1/2,1/3,1/6,1/7,2/9,1/10,2/73.68426280215
1,1/2,1/3,1/6,2/7,1/9,1/10,2/56.559348846
1,1/2,1/3,1/6,2/7,2/9,1/10,2/49.48943024025
1,2/2,1/3,1/6,1/7,1/9,1/10,1/119.49948698688
1,2/2,1/3,1/6,1/7,2/9,1/10,1/101.6575496937
1,2/2,1/3,1/6,2/7,1/9,1/10,1/78.031381428
1,2/2,1/3,1/6,2/7,2/9,1/10,1/65.02615119
1,2/2,1/3,1/6,1/7,1/9,1/10,2/126.071958771158
1,2/2,1/3,1/6,1/7,2/9,1/10,2/107.248714926854
1,2/2,1/3,1/6,2/7,1/9,1/10,2/82.32310740654
1,2/2,1/3,1/6,2/7,2/9,1/10,2/68.60258950545
1,1/2,1/3,1/6,1/7,1/8,1/10,1/57.204663516
1,1/2,1/3,1/6,1/7,2/8,1/10,1/47.67055293
1,1/2,1/3,1/6,2/7,1/8,1/10,1/36.5914692
1,1/2,1/3,1/6,2/7,2/8,1/10,1/32.01753555
1,1/2,1/3,1/6,1/7,1/8,1/10,2/60.35092000938
1,1/2,1/3,1/6,1/7,2/8,1/10,2/50.29243334115
1,1/2,1/3,1/6,2/7,1/8,1/10,2/38.604000006
1,1/2,1/3,1/6,2/7,2/8,1/10,2/33.77850000525
1,2/2,1/3,1/6,1/7,1/8,1/10,1/81.56314191168
1,2/2,1/3,1/6,1/7,2/8,1/10,1/69.3853116957
1,2/2,1/3,1/6,2/7,1/8,1/10,1/53.259514308
1,2/2,1/3,1/6,2/7,2/8,1/10,1/44.38292859
1,2/2,1/3,1/6,1/7,1/8,1/10,2/86.0491147168224
1,2/2,1/3,1/6,1/7,2/8,1/10,2/73.2015038389635
1,2/2,1/3,1/6,2/7,1/8,1/10,2/56.18878759494
1,2/2,1/3,1/6,2/7,2/8,1/10,2/46.82398966245
1,1/2,1/3,1/6,1/7,1/8,1/9,1/90.0973450377
1,1/2,1/3,1/6,1/7,2/8,1/9,1/75.08112086475
1,1/2,1/3,1/6,2/7,1/8,1/9,1/57.63156399
1,1/2,1/3,1/6,2/7,2/8,1/9,1/50.42761849125
1,2/2,1/3,1/6,1/7,1/8,1/9,1/128.461948510896
1,2/2,1/3,1/6,1/7,2/8,1/9,1/109.281865920727
1,2/2,1/3,1/6,2/7,1/8,1/9,1/83.8837350351
1,2/2,1/3,1/6,2/7,2/8,1/9,1/69.90311252925
1,1/2,1/3,1/5,1/8,1/9,1/10,1/97.3164567375
1,1/2,1/3,1/5,1/8,1/9,1/10,2/102.668861858062
1,2/2,1/3,1/5,1/8,1/9,1/10,1/138.755050434
1,2/2,1/3,1/5,1/8,1/9,1/10,2/146.38657820787
1,1/2,1/3,1/5,1/7,1/9,1/10,1/68.80047174
1,1/2,1/3,1/5,1/7,2/9,1/10,1/57.33372645
1,1/2,1/3,1/5,1/7,1/9,1/10,2/72.5844976857
1,1/2,1/3,1/5,1/7,2/9,1/10,2/60.48708140475
1,2/2,1/3,1/5,1/7,1/9,1/10,1/98.0965937952
1,2/2,1/3,1/5,1/7,2/9,1/10,1/83.4502273605
1,2/2,1/3,1/5,1/7,1/9,1/10,2/103.491906453936
1,2/2,1/3,1/5,1/7,2/9,1/10,2/88.0399898653275
1,1/2,1/3,1/5,1/7,1/8,1/10,1/46.95905214
1,1/2,1/3,1/5,1/7,2/8,1/10,1/39.13254345
1,1/2,1/3,1/5,1/7,1/8,1/10,2/49.5418000077
1,1/2,1/3,1/5,1/7,2/8,1/10,2/41.28483333975
1,2/2,1/3,1/5,1/7,1/8,1/10,1/66.9548179872
1,2/2,1/3,1/5,1/7,2/8,1/10,1/56.9580916905
1,2/2,1/3,1/5,1/7,1/8,1/10,2/70.637332976496
1,2/2,1/3,1/5,1/7,2/8,1/10,2/60.0907867334775
1,1/2,1/3,1/5,1/7,1/8,1/9,1/73.9605071205
1,1/2,1/3,1/5,1/7,2/8,1/9,1/61.63375593375
1,2/2,1/3,1/5,1/7,1/8,1/9,1/105.45383832984
1,2/2,1/3,1/5,1/7,2/8,1/9,1/89.7089944125375
1,1/2,1/3,1/5,1/6,1/9,1/10,1/90.9795711825
1,1/2,1/3,1/5,1/6,2/9,1/10,1/58.19588775
1,1/2,1/3,1/5,1/6,1/9,1/10,2/95.9834475975375
1,1/2,1/3,1/5,1/6,2/9,1/10,2/61.39666157625
1,2/2,1/3,1/5,1/6,1/9,1/10,1/129.7198378476
1,2/2,1/3,1/5,1/6,2/9,1/10,1/84.7051179975
1,2/2,1/3,1/5,1/6,1/9,1/10,2/136.854428929218
1,2/2,1/3,1/5,1/6,2/9,1/10,2/89.3638994873625
1,1/2,1/3,1/5,1/6,1/8,1/10,1/62.0971676325
1,1/2,1/3,1/5,1/6,2/8,1/10,1/39.72100275
1,1/2,1/3,1/5,1/6,1/8,1/10,2/65.5125118522875
1,1/2,1/3,1/5,1/6,2/8,1/10,2/41.90565790125
1,2/2,1/3,1/5,1/6,1/8,1/10,1/88.5389369436
1,2/2,1/3,1/5,1/6,2/8,1/10,1/57.8146043475
1,2/2,1/3,1/5,1/6,1/8,1/10,2/93.408578475498
1,2/2,1/3,1/5,1/6,2/8,1/10,2/60.9944075866125
1,1/2,1/3,1/5,1/6,1/8,1/9,1/97.8030390211875
1,1/2,1/3,1/5,1/6,2/8,1/9,1/62.56057933125
1,2/2,1/3,1/5,1/6,1/8,1/9,1/139.44882568617
1,2/2,1/3,1/5,1/6,2/8,1/9,1/91.0580018473125
1,1/2,1/3,1/5,1/6,1/7,1/10,1/43.901253396
1,1/2,1/3,1/5,1/6,1/7,2/10,1/36.58437783
1,1/2,1/3,1/5,1/6,2/7,1/10,1/28.0818252
1,1/2,1/3,1/5,1/6,2/7,2/10,1/24.57159705
1,1/2,1/3,1/5,1/6,1/7,1/10,2/46.31582233278
1,1/2,1/3,1/5,1/6,1/7,2/10,2/38.59651861065
1,1/2,1/3,1/5,1/6,2/7,1/10,2/29.626325586
1,1/2,1/3,1/5,1/6,2/7,2/10,2/25.92303488775
1,2/2,1/3,1/5,1/6,1/7,1/10,1/62.59496937408
1,2/2,1/3,1/5,1/6,1/7,2/10,1/53.2491926967
1,2/2,1/3,1/5,1/6,2/7,1/10,1/40.873580748
1,2/2,1/3,1/5,1/6,2/7,2/10,1/34.06131729
1,2/2,1/3,1/5,1/6,1/7,1/10,2/66.0376926896544
1,2/2,1/3,1/5,1/6,1/7,2/10,2/56.1778982950185
1,2/2,1/3,1/5,1/6,2/7,1/10,2/43.12162768914
1,2/2,1/3,1/5,1/6,2/7,2/10,2/35.93468974095
1,1/2,1/3,1/5,1/6,1/7,1/9,1/69.1444740987
1,1/2,1/3,1/5,1/6,1/7,2/9,1/57.62039508225
1,1/2,1/3,1/5,1/6,2/7,1/9,1/44.22887469
1,1/2,1/3,1/5,1/6,2/7,2/9,1/38.70026535375
1,2/2,1/3,1/5,1/6,1/7,1/9,1/98.587076764176
1,2/2,1/3,1/5,1/6,1/7,2/9,1/83.8674784973025
1,2/2,1/3,1/5,1/6,2/7,1/9,1/64.3758896781
1,2/2,1/3,1/5,1/6,2/7,2/9,1/53.64657473175
1,1/2,1/3,1/5,1/6,1/7,1/8,1/47.1938474007
1,1/2,1/3,1/5,1/6,1/7,2/8,1/39.32820616725
1,1/2,1/3,1/5,1/6,2/7,1/8,1/30.18796209
1,1/2,1/3,1/5,1/6,2/7,2/8,1/26.41446682875
1,2/2,1/3,1/5,1/6,1/7,1/8,1/67.289592077136
1,2/2,1/3,1/5,1/6,1/7,2/8,1/57.2428821489525
1,2/2,1/3,1/5,1/6,2/7,1/8,1/43.9390993041
1,2/2,1/3,1/5,1/6,2/7,2/8,1/36.61591608675
1,1/2,1/3,1/4,1/8,1/9,1/10,1/206.428847625
1,1/2,1/3,1/4,2/8,1/9,1/10,1/73.0224495
1,1/2,1/3,1/4,3/8,1/9,1/10,1/100.265440275
1,1/2,1/3,1/4,1/8,1/9,1/10,2/217.782434244375
1,1/2,1/3,1/4,2/8,1/9,1/10,2/77.0386842225
1,1/2,1/3,1/4,3/8,1/9,1/10,2/105.780039490125
1,2/2,1/3,1/4,1/8,1/9,1/10,1/294.32889486
1,2/2,1/3,1/4,2/8,1/9,1/10,1/106.285434255
1,2/2,1/3,1/4,3/8,1/9,1/10,1/142.959748932
1,2/2,1/3,1/4,1/8,1/9,1/10,2/310.5169840773
1,2/2,1/3,1/4,2/8,1/9,1/10,2/112.131133139025
1,2/2,1/3,1/4,3/8,1/9,1/10,2/150.82253512326
1,1/2,1/3,1/4,1/7,1/9,1/10,1/145.9403946
1,1/2,1/3,1/4,1/7,2/9,1/10,1/121.6169955
1,1/2,1/3,1/4,2/7,1/9,1/10,1/51.6251736
1,1/2,1/3,1/4,2/7,2/9,1/10,1/45.1720269
1,1/2,1/3,1/4,3/7,1/9,1/10,1/70.88533452
1,1/2,1/3,1/4,3/7,2/9,1/10,1/59.0711121
1,1/2,1/3,1/4,1/7,1/9,1/10,2/153.967116303
1,1/2,1/3,1/4,1/7,2/9,1/10,2/128.3059302525
1,1/2,1/3,1/4,2/7,1/9,1/10,2/54.464558148
1,1/2,1/3,1/4,2/7,2/9,1/10,2/47.6564883795
1,1/2,1/3,1/4,3/7,1/9,1/10,2/74.7840279186
1,1/2,1/3,1/4,3/7,2/9,1/10,2/62.3200232655
1,2/2,1/3,1/4,1/7,1/9,1/10,1/208.083683808
1,2/2,1/3,1/4,1/7,2/9,1/10,1/177.015633795
1,2/2,1/3,1/4,2/7,1/9,1/10,1/75.141330264
1,2/2,1/3,1/4,2/7,2/9,1/10,1/62.61777522
1,2/2,1/3,1/4,3/7,1/9,1/10,1/101.0692178496
1,2/2,1/3,1/4,3/7,2/9,1/10,1/85.979022129
1,2/2,1/3,1/4,1/7,1/9,1/10,2/219.52828641744
1,2/2,1/3,1/4,1/7,2/9,1/10,2/186.751493653725
1,2/2,1/3,1/4,2/7,1/9,1/10,2/79.27410342852
1,2/2,1/3,1/4,2/7,2/9,1/10,2/66.0617528571
1,2/2,1/3,1/4,3/7,1/9,1/10,2/106.628024831328
1,2/2,1/3,1/4,3/7,2/9,1/10,2/90.707868346095
1,1/2,1/3,1/4,1/7,1/8,1/10,1/99.6101106
1,1/2,1/3,1/4,1/7,2/8,1/10,1/83.0084255
1,1/2,1/3,1/4,2/7,1/8,1/10,1/35.2362296
1,1/2,1/3,1/4,2/7,2/8,1/10,1/30.8317009
1,1/2,1/3,1/4,3/7,1/8,1/10,1/48.38205372
1,1/2,1/3,1/4,3/7,2/8,1/10,1/40.3183781
1,1/2,1/3,1/4,1/7,1/8,1/10,2/105.088666683
1,1/2,1/3,1/4,1/7,2/8,1/10,2/87.5738889025
1,1/2,1/3,1/4,2/7,1/8,1/10,2/37.174222228
1,1/2,1/3,1/4,2/7,2/8,1/10,2/32.5274444495
1,1/2,1/3,1/4,3/7,1/8,1/10,2/51.0430666746
1,1/2,1/3,1/4,3/7,2/8,1/10,2/42.5358888955
1,2/2,1/3,1/4,1/7,1/8,1/10,1/142.025371488
1,2/2,1/3,1/4,1/7,2/8,1/10,1/120.820194495
1,2/2,1/3,1/4,2/7,1/8,1/10,1/51.286939704
1,2/2,1/3,1/4,2/7,2/8,1/10,1/42.73911642
1,2/2,1/3,1/4,3/7,1/8,1/10,1/68.9837518656
1,2/2,1/3,1/4,3/7,2/8,1/10,1/58.684094469
1,2/2,1/3,1/4,1/7,1/8,1/10,2/149.83676691984
1,2/2,1/3,1/4,1/7,2/8,1/10,2/127.465305192225
1,2/2,1/3,1/4,2/7,1/8,1/10,2/54.10772138772
1,2/2,1/3,1/4,2/7,2/8,1/10,2/45.0897678231
1,2/2,1/3,1/4,3/7,1/8,1/10,2/72.777858218208
1,2/2,1/3,1/4,3/7,2/8,1/10,2/61.911719664795
1,1/2,1/3,1/4,1/7,1/8,1/9,1/156.885924195
1,1/2,1/3,1/4,1/7,2/8,1/9,1/130.7382701625
1,1/2,1/3,1/4,2/7,1/8,1/9,1/55.49706162
1,1/2,1/3,1/4,2/7,2/8,1/9,1/48.5599289175
1,1/2,1/3,1/4,3/7,1/8,1/9,1/76.201734609
1,1/2,1/3,1/4,3/7,2/8,1/9,1/63.5014455075
1,2/2,1/3,1/4,1/7,1/8,1/9,1/223.6899600936
1,2/2,1/3,1/4,1/7,2/8,1/9,1/190.291806329625
1,2/2,1/3,1/4,2/7,1/8,1/9,1/80.7769300338
1,2/2,1/3,1/4,2/7,2/8,1/9,1/67.3141083615
1,2/2,1/3,1/4,3/7,1/8,1/9,1/108.64940918832
1,2/2,1/3,1/4,3/7,2/8,1/9,1/92.427448788675
1,1/2,1/3,1/4,1/6,1/9,1/10,1/192.986969175
1,1/2,1/3,1/4,1/6,2/9,1/10,1/123.4458225
1,1/2,1/3,1/4,2/6,1/9,1/10,1/68.2674993
1,1/2,1/3,1/4,2/6,2/9,1/10,1/45.8513055
1,1/2,1/3,1/4,3/6,1/9,1/10,1/93.736527885
1,1/2,1/3,1/4,3/6,2/9,1/10,1/59.9593995
1,1/2,1/3,1/4,1/6,1/9,1/10,2/203.601252479625
1,1/2,1/3,1/4,1/6,2/9,1/10,2/130.2353427375
1,1/2,1/3,1/4,2/6,1/9,1/10,2/72.0222117615
1,1/2,1/3,1/4,2/6,2/9,1/10,2/48.3731273025
1,1/2,1/3,1/4,3/6,1/9,1/10,2/98.892036918675
1,1/2,1/3,1/4,3/6,2/9,1/10,2/63.2571664725
1,2/2,1/3,1/4,1/6,1/9,1/10,1/275.163292404
1,2/2,1/3,1/4,1/6,2/9,1/10,1/179.677523025
1,2/2,1/3,1/4,2/6,1/9,1/10,1/99.364522257
1,2/2,1/3,1/4,2/6,2/9,1/10,1/63.5593959
1,2/2,1/3,1/4,3/6,1/9,1/10,1/133.6507420248
1,2/2,1/3,1/4,3/6,2/9,1/10,1/87.271939755
1,2/2,1/3,1/4,1/6,1/9,1/10,2/290.29727348622
1,2/2,1/3,1/4,1/6,2/9,1/10,2/189.559786791375
1,2/2,1/3,1/4,2/6,1/9,1/10,2/104.829570981135
1,2/2,1/3,1/4,2/6,2/9,1/10,2/67.0551626745
1,2/2,1/3,1/4,3/6,1/9,1/10,2/141.001532836164
1,2/2,1/3,1/4,3/6,2/9,1/10,2/92.071896441525
1,1/2,1/3,1/4,1/6,1/8,1/10,1/131.721264675
1,1/2,1/3,1/4,1/6,2/8,1/10,1/84.2566725
1,1/2,1/3,1/4,2/6,1/8,1/10,1/46.5952773
1,1/2,1/3,1/4,2/6,2/8,1/10,1/31.2953355
1,1/2,1/3,1/4,3/6,1/8,1/10,1/63.978899985
1,1/2,1/3,1/4,3/6,2/8,1/10,1/40.9246695
1,1/2,1/3,1/4,1/6,1/8,1/10,2/138.965934232125
1,1/2,1/3,1/4,1/6,2/8,1/10,2/88.8907894875
1,1/2,1/3,1/4,2/6,1/8,1/10,2/49.1580175515
1,1/2,1/3,1/4,2/6,2/8,1/10,2/33.0165789525
1,1/2,1/3,1/4,3/6,1/8,1/10,2/67.497739484175
1,1/2,1/3,1/4,3/6,2/8,1/10,2/43.1755263225
1,2/2,1/3,1/4,1/6,1/8,1/10,1/187.809866244
1,2/2,1/3,1/4,1/6,2/8,1/10,1/122.637039525
1,2/2,1/3,1/4,2/6,1/8,1/10,1/67.820229477
1,2/2,1/3,1/4,2/6,2/8,1/10,1/43.3818099
1,2/2,1/3,1/4,3/6,1/8,1/10,1/91.2219350328
1,2/2,1/3,1/4,3/6,2/8,1/10,1/59.566562055
1,2/2,1/3,1/4,1/6,1/8,1/10,2/198.13940888742
1,2/2,1/3,1/4,1/6,2/8,1/10,2/129.382076698875
1,2/2,1/3,1/4,2/6,1/8,1/10,2/71.550342098235
1,2/2,1/3,1/4,2/6,2/8,1/10,2/45.7678094445
1,2/2,1/3,1/4,3/6,1/8,1/10,2/96.239141459604
1,2/2,1/3,1/4,3/6,2/8,1/10,2/62.842722968025
1,1/2,1/3,1/4,1/6,1/8,1/9,1/207.460991863125
1,1/2,1/3,1/4,1/6,2/8,1/9,1/132.7042591875
1,1/2,1/3,1/4,2/6,1/8,1/9,1/73.3875617475
1,1/2,1/3,1/4,2/6,2/8,1/9,1/49.2901534125
1,1/2,1/3,1/4,3/6,1/8,1/9,1/100.766767476375
1,1/2,1/3,1/4,3/6,2/8,1/9,1/64.4563544625
1,2/2,1/3,1/4,1/6,1/8,1/9,1/295.8005393343
1,2/2,1/3,1/4,1/6,2/8,1/9,1/193.153337251875
1,2/2,1/3,1/4,2/6,1/8,1/9,1/106.816861426275
1,2/2,1/3,1/4,2/6,2/8,1/9,1/68.3263505925
1,2/2,1/3,1/4,3/6,1/8,1/9,1/143.67454767666
1,2/2,1/3,1/4,3/6,2/8,1/9,1/93.817335236625
1,1/2,1/3,1/4,1/6,1/7,1/10,1/93.12387084
1,1/2,1/3,1/4,1/6,1/7,2/10,1/77.6032257
1,1/2,1/3,1/4,1/6,2/7,1/10,1/59.567508
1,1/2,1/3,1/4,1/6,2/7,2/10,1/52.1215695
1,1/2,1/3,1/4,2/6,1/7,1/10,1/32.94177744
1,1/2,1/3,1/4,2/6,1/7,2/10,1/28.82405526
1,1/2,1/3,1/4,2/6,2/7,1/10,1/22.1250744
1,1/2,1/3,1/4,2/6,2/7,2/10,1/19.3594401
1,1/2,1/3,1/4,3/6,1/7,1/10,1/45.231594408
1,1/2,1/3,1/4,3/6,1/7,2/10,1/37.69299534
1,1/2,1/3,1/4,3/6,2/7,1/10,1/28.9327896
1,1/2,1/3,1/4,3/6,2/7,2/10,1/25.3161909
1,1/2,1/3,1/4,1/6,1/7,1/10,2/98.2456837362
1,1/2,1/3,1/4,1/6,1/7,2/10,2/81.8714031135
1,1/2,1/3,1/4,1/6,2/7,1/10,2/62.84372094
1,1/2,1/3,1/4,1/6,2/7,2/10,2/54.9882558225
1,1/2,1/3,1/4,2/6,1/7,1/10,2/34.7535751992
1,1/2,1/3,1/4,2/6,1/7,2/10,2/30.4093782993
1,1/2,1/3,1/4,2/6,2/7,1/10,2/23.341953492
1,1/2,1/3,1/4,2/6,2/7,2/10,2/20.4242093055
1,1/2,1/3,1/4,3/6,1/7,1/10,2/47.71933210044
1,1/2,1/3,1/4,3/6,1/7,2/10,2/39.7661100837
1,1/2,1/3,1/4,3/6,2/7,1/10,2/30.524093028
1,1/2,1/3,1/4,3/6,2/7,2/10,2/26.7085813995
1,2/2,1/3,1/4,1/6,1/7,1/10,1/132.7772077632
1,2/2,1/3,1/4,1/6,1/7,2/10,1/112.952832993
1,2/2,1/3,1/4,1/6,2/7,1/10,1/86.70153492
1,2/2,1/3,1/4,1/6,2/7,2/10,1/72.2512791
1,2/2,1/3,1/4,2/6,1/7,1/10,1/47.9473250256
1,2/2,1/3,1/4,2/6,1/7,2/10,1/39.956104188
1,2/2,1/3,1/4,2/6,2/7,1/10,1/30.66993072
1,2/2,1/3,1/4,2/6,2/7,2/10,1/26.83618938
1,2/2,1/3,1/4,3/6,1/7,1/10,1/64.49178662784
1,2/2,1/3,1/4,3/6,1/7,2/10,1/54.8628045966
1,2/2,1/3,1/4,3/6,2/7,1/10,1/42.112174104
1,2/2,1/3,1/4,3/6,2/7,2/10,1/35.09347842
1,2/2,1/3,1/4,1/6,1/7,1/10,2/140.079954190176
1,2/2,1/3,1/4,1/6,1/7,2/10,2/119.165238807615
1,2/2,1/3,1/4,1/6,2/7,1/10,2/91.4701193406
1,2/2,1/3,1/4,1/6,2/7,2/10,2/76.2250994505
1,2/2,1/3,1/4,2/6,1/7,1/10,2/50.584427902008
1,2/2,1/3,1/4,2/6,1/7,2/10,2/42.15368991834
1,2/2,1/3,1/4,2/6,2/7,1/10,2/32.3567769096
1,2/2,1/3,1/4,2/6,2/7,2/10,2/28.3121797959
1,2/2,1/3,1/4,3/6,1/7,1/10,2/68.0388348923712
1,2/2,1/3,1/4,3/6,1/7,2/10,2/57.880258849413
1,2/2,1/3,1/4,3/6,2/7,1/10,2/44.42834367972
1,2/2,1/3,1/4,3/6,2/7,2/10,2/37.0236197331
1,1/2,1/3,1/4,1/6,1/7,1/9,1/146.670096573
1,1/2,1/3,1/4,1/6,1/7,2/9,1/122.2250804775
1,1/2,1/3,1/4,1/6,2/7,1/9,1/93.8188251
1,1/2,1/3,1/4,1/6,2/7,2/9,1/82.0914719625
1,1/2,1/3,1/4,2/6,1/7,1/9,1/51.883299468
1,1/2,1/3,1/4,2/6,1/7,2/9,1/45.3978870345
1,1/2,1/3,1/4,2/6,2/7,1/9,1/34.84699218
1,1/2,1/3,1/4,2/6,2/7,2/9,1/30.4911181575
1,1/2,1/3,1/4,3/6,1/7,1/9,1/71.2397611926
1,1/2,1/3,1/4,3/6,1/7,2/9,1/59.3664676605
1,1/2,1/3,1/4,3/6,2/7,1/9,1/45.56914362
1,1/2,1/3,1/4,3/6,2/7,2/9,1/39.8730006675
1,2/2,1/3,1/4,1/6,1/7,1/9,1/209.12410222704
1,2/2,1/3,1/4,1/6,1/7,2/9,1/177.900711963975
1,2/2,1/3,1/4,1/6,2/7,1/9,1/136.554917499
1,2/2,1/3,1/4,1/6,2/7,2/9,1/113.7957645825
1,2/2,1/3,1/4,2/6,1/7,1/9,1/75.51703691532
1,2/2,1/3,1/4,2/6,1/7,2/9,1/62.9308640961
1,2/2,1/3,1/4,2/6,2/7,1/9,1/48.305140884
1,2/2,1/3,1/4,2/6,2/7,2/9,1/42.2669982735
1,2/2,1/3,1/4,3/6,1/7,1/9,1/101.574563938848
1,2/2,1/3,1/4,3/6,1/7,2/9,1/86.408917239645
1,2/2,1/3,1/4,3/6,2/7,1/9,1/66.3266742138
1,2/2,1/3,1/4,3/6,2/7,2/9,1/55.2722285115
1,1/2,1/3,1/4,1/6,1/7,1/8,1/100.108161153
1,1/2,1/3,1/4,1/6,1/7,2/8,1/83.4234676275
1,1/2,1/3,1/4,1/6,2/7,1/8,1/64.0350711
1,1/2,1/3,1/4,1/6,2/7,2/8,1/56.0306872125
1,1/2,1/3,1/4,2/6,1/7,1/8,1/35.412410748
1,1/2,1/3,1/4,2/6,1/7,2/8,1/30.9858594045
1,1/2,1/3,1/4,2/6,2/7,1/8,1/23.78445498
1,1/2,1/3,1/4,2/6,2/7,2/8,1/20.8113981075
1,1/2,1/3,1/4,3/6,1/7,1/8,1/48.6239639886
1,1/2,1/3,1/4,3/6,1/7,2/8,1/40.5199699905
1,1/2,1/3,1/4,3/6,2/7,1/8,1/31.10274882
1,1/2,1/3,1/4,3/6,2/7,2/8,1/27.2149052175
1,2/2,1/3,1/4,1/6,1/7,1/8,1/142.73549834544
1,2/2,1/3,1/4,1/6,1/7,2/8,1/121.424295467475
1,2/2,1/3,1/4,1/6,2/7,1/8,1/93.204150039
1,2/2,1/3,1/4,1/6,2/7,2/8,1/77.6701250325
1,2/2,1/3,1/4,2/6,1/7,1/8,1/51.54337440252
1,2/2,1/3,1/4,2/6,1/7,2/8,1/42.9528120021
1,2/2,1/3,1/4,2/6,2/7,1/8,1/32.970175524
1,2/2,1/3,1/4,2/6,2/7,2/8,1/28.8489035835
1,2/2,1/3,1/4,3/6,1/7,1/8,1/69.328670624928
1,2/2,1/3,1/4,3/6,1/7,2/8,1/58.977514941345
1,2/2,1/3,1/4,3/6,2/7,1/8,1/45.2705871618
1,2/2,1/3,1/4,3/6,2/7,2/8,1/37.7254893015
1,1/2,1/3,1/4,1/5,1/9,1/10,1/158.422138875
1,1/2,1/3,1/4,2/5,1/9,1/10,1/56.0404845
1,1/2,1/3,1/4,3/5,1/9,1/10,1/76.947896025
1,1/2,1/3,1/4,1/5,1/9,1/10,2/167.135356513125
1,1/2,1/3,1/4,2/5,1/9,1/10,2/59.1227111475
1,1/2,1/3,1/4,3/5,1/9,1/10,2/81.180030306375
1,2/2,1/3,1/4,1/5,1/9,1/10,1/225.88031466
1,2/2,1/3,1/4,2/5,1/9,1/10,1/81.567891405
1,2/2,1/3,1/4,3/5,1/9,1/10,1/109.713295692
1,2/2,1/3,1/4,1/5,1/9,1/10,2/238.3037319663
1,2/2,1/3,1/4,2/5,1/9,1/10,2/86.054125432275
1,2/2,1/3,1/4,3/5,1/9,1/10,2/115.74752695506
1,1/2,1/3,1/4,1/5,1/8,1/10,1/108.129396375
1,1/2,1/3,1/4,2/5,1/8,1/10,1/38.2498545
1,1/2,1/3,1/4,3/5,1/8,1/10,1/52.519992525
1,1/2,1/3,1/4,1/5,1/8,1/10,2/114.076513175625
1,1/2,1/3,1/4,2/5,1/8,1/10,2/40.3535964975
